"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"CSCI-572","Information Retrieval and Web Search Engines","","4.0 units","Lecture","30059D","048","5:00-8:20pm","Thursday","330","0","0","Sathyanaraya Raghavachary","SGM123"
"","","","","Lecture","30349D","048","5:00-8:20pm","Tuesday","330","0","0","","SGM123"
"","","","","Lecture","30060D","034","5:00-8:20pm","Thursday","30","0","0","Sathyanaraya Raghavachary","DEN@Viterbi"
"CSCI-576","Multimedia Systems Design","","4.0 units","Lecture","30225D","048","6:00-9:20pm","Monday","240","0","0","Parag Havaldar","SGM124"
"","","","","Lecture","30224D","034","6:00-9:20pm","Monday","30","0","0","Parag Havaldar","DEN@Viterbi"
"CSCI-580","3-D Graphics and Rendering","","4.0 units","Lecture","30250D","048","12:30-1:50pm","Tue, Thu","95","0","0","Ulrich Neumann","SOSB2"
"","","","","Discussion","29935R","048","3:30-4:20pm","Tuesday","95","0","0","","HAR101"
"","","","","Lecture","30142D","048","4:00-5:50pm","Tue, Thu","48","0","0","","KAP146"
"CSCI-585","Database Systems","C","4.0 units","Lecture","30150D","048","2:00-4:20pm","Friday","330","0","0","Shahram Ghandeharizadeh","SGM123"
"","","","","Discussion","30308R","048","4:30-5:20pm","Friday","330","0","0","","SGM123"
"","","","","Quiz","30371R","048","TBA","","330","0","0","","OFFICE"
"","","","","Lecture","30366D","048","5:00-7:20pm","Tuesday","330","0","0","Sathyanaraya Raghavachary",""
"","","","","Discussion","30367R","048","7:30-8:20pm","Tuesday","330","0","0","",""
"","","","","Quiz","30368R","048","3:00-4:50pm","Friday","330","0","0","","TBD"
"","","","","Lecture","30149D","034","2:00-4:20pm","Friday","30","0","0","Shahram Ghandeharizadeh","DEN@Viterbi"
"","","","","Discussion","30092R","034","4:30-5:20pm","Friday","30","0","0","","DEN@Viterbi"
"","","","","Quiz","30148R","034","TBA","","30","0","0","","OFFICE"
"CSCI-591","Computer Science Research Colloquium","","1.0 units, max 2","Lecture","29965D","048","10:00-11:50am","Mon, Wed","75","0","0","Nenad Medvidovic","OHE136"
"","","","","Lecture","30157D","034","10:00-11:50am","Mon, Wed","30","0","0","Nenad Medvidovic","DEN@Viterbi"
