"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"MATH-410","Fundamental Concepts of Modern Algebra","P","4.0 units","Lecture","39641R","001","11:00-11:50am","MWF","30","0","0","","DMC200"
"","","","","Discussion","39642R","001","4:00-5:50pm","Tuesday","30","0","0","","KAP163"
"MATH-425a","Fundamental Concepts of Analysis","P","4.0 units","Lecture","39645R","001","9:00-9:50am","MWF","35","0","0","","KAP148"
"","","","","Discussion","39646R","001","4:00-5:50pm","Thursday","35","0","0","","KAP147"
"","","","","Lecture","39647R","001","11:00-11:50am","MWF","35","0","0","","THH213"
"","","","","Discussion","39648R","001","9:00-10:50am","Tuesday","35","0","0","","KAP145"
"MATH-430","Theory of Numbers","P","4.0 units","Lecture","39650R","001","11:00-11:50am","MWF","27","0","0","","KAP163"
"","","","","Lecture","39651R","001","12:00-12:50pm","MWF","40","0","0","","THH118"
"MATH-432","Applied Combinatorics","P","4.0 units","Lecture","39653R","001","1:00-1:50pm","MWF","36","0","0","","DMC152"
"MATH-434","Euclidean and Non-Euclidean Geometries","P","4.0 units","Lecture","39655R","001","2:00-2:50pm","MWF","25","0","0","","WPHB30"
"MATH-440","Topology","P","4.0 units","Lecture","39660R","001","11:00-11:50am","MWF","35","0","0","","KAP147"
"MATH-445","Mathematics of Physics and Engineering II","P","4.0 units","Lecture","39673R","001","1:00-1:50pm","MWF","34","0","0","","THH119"
"","","","","Discussion","39675R","001","1:00-1:50pm","Tue, Thu","34","0","0","","KAP145"
"MATH-446","Data Science with Python","P","4.0 units","Lecture","39691R","001","1:00-1:50pm","MWF","25","0","0","","VHE206"
"","","","","Discussion","39692R","001","4:00-4:50pm","Thursday","25","0","0","","WPH206"
"MATH-447","Mathematics of Machine Learning","P","4.0 units","Lecture","39676R","001","2:00-2:50pm","MWF","40","0","0","","KAP163"
"MATH-458","Numerical Methods","P","4.0 units","Lecture","39679D","001","11:00-11:50am","MWF","40","0","0","","WPH102"
"","","","","Discussion","39680R","001","10:00-10:50am","Tue, Thu","20","0","0","","WPHB36"
"","","","","Discussion","39681R","001","11:00-11:50am","Tue, Thu","20","0","0","","SOSB37"
"","","","","Lecture","39682D","001","2:00-2:50pm","MWF","49","0","0","","KAP144"
"","","","","Discussion","39683R","001","12:00-12:50pm","Tue, Thu","25","0","0","","MHP102"
"","","","","Discussion","39684R","001","1:00-1:50pm","Tue, Thu","24","0","0","","DMC109"
"MATH-467","Theory and Computational Methods for Optimization","P","4.0 units","Lecture","39685R","001","1:00-1:50pm","MWF","30","0","0","","KAP148"
"","","","","Discussion","39686R","001","3:00-3:50pm","Tue, Thu","30","0","0","","THH112"
"MATH-490x","Directed Research","C","1.0-8.0 units, max 12","Lecture","39690D","001","TBA","","20","0","0","","OFFICE"
"MATH-502a","Numerical Analysis","P","3.0 units","Lecture","39700R","001","9:00-9:50am","MWF","25","0","0","","KAP265"
"MATH-505a","Applied Probability","","3.0 units","Lecture","39710R","001","1:00-1:50pm","MWF","45","0","0","","KAP146"
"MATH-507a","Theory of Probability","P","3.0 units","Lecture","39720R","001","12:00-12:50pm","MWF","30","0","0","","KAP148"
"MATH-509","Stochastic Differential Equations","P","3.0 units","Lecture","39725R","001","2:00-3:15pm","Wed, Fri","25","0","0","","VPD107"
"MATH-510a","Algebra","P","3.0 units","Lecture","39730R","001","12:00-12:50pm","MWF","30","0","0","","KAP145"
"MATH-511aL","Data Analysis","P","4.0 units","Lecture","41103D","046","11:00-12:50pm","Wednesday","55","0","0","","MCA149"
"","","","","Lab","41101D","046","9:00-10:50am","Wednesday","35","0","0","","MCA149"
"","","","","Lab","41108D","046","1:00-2:50pm","Wednesday","35","0","0","","MCA149"
"MATH-511bL","Data Analysis","P","4.0 units","Lecture","41070D","046","12:30-2:25pm","Tuesday","40","0","0","","SSB114"
"","","","","Lab","41079D","046","2:30-4:30pm","Tuesday","40","0","0","","SSB114"
